公司名称,公司代码,股票代码,报告日期,分类类型,主营构成,主营收入,收入比例,主营成本,成本比例,主营利润,利润比例,毛利率
华凯易佰,300592,300592,2024-12-31,按行业分类,跨境出口电商,8066013623.5,0.894018,5149566505.72,0.8629,2916447117.78,0.954814,0.361572
华凯易佰,300592,300592,2024-12-31,按行业分类,跨境出口电商综合服务,940558480.95,0.104249,807002775.83,0.135227,133555705.12,0.043725,0.141996
华凯易佰,300592,300592,2024-12-31,按行业分类,其他(补充),11942852.78,0.001324,7876023.9,0.00132,4066828.88,0.001331,0.340524
华凯易佰,300592,300592,2024-12-31,按行业分类,空间环境艺术设计,3695035.82,0.00041,3298046.56,0.000553,396989.26,0.00013,0.107439
华凯易佰,300592,300592,2024-12-31,按产品分类,家居园艺类,1947753247.29,0.215884,1313777416.27,0.220146,633975831.02,0.207557,0.325491
华凯易佰,300592,300592,2024-12-31,按产品分类,工业及商业用品类,1225670428.55,0.13585,852793158.07,0.1429,372877270.48,0.122076,0.304223
华凯易佰,300592,300592,2024-12-31,按产品分类,汽车摩托车配件类,1180946162.95,0.130893,751801608.67,0.125978,429144554.28,0.140497,0.36339
华凯易佰,300592,300592,2024-12-31,按产品分类,3C电子产品类,1023928553.05,0.11349,759481346.35,0.127264,264447206.7,0.086577,0.258267
华凯易佰,300592,300592,2024-12-31,按产品分类,户外运动类,912434532.35,0.101132,593559661.74,0.099461,318874870.61,0.104396,0.349477
华凯易佰,300592,300592,2024-12-31,按产品分类,健康美容类,773293229.85,0.08571,,,,,
华凯易佰,300592,300592,2024-12-31,按产品分类,其他产品类,669117257.65,0.074163,,,,,
华凯易佰,300592,300592,2024-12-31,按产品分类,工艺收藏类,343789085.66,0.038105,,,,,
华凯易佰,300592,300592,2024-12-31,按产品分类,宠物用品类,330875033.48,0.036673,,,,,
华凯易佰,300592,300592,2024-12-31,按产品分类,仪器仪表及工具类,253480448.11,0.028095,,,,,
华凯易佰,300592,300592,2024-12-31,按产品分类,母婴用品类,205066935.32,0.022729,,,,,
华凯易佰,300592,300592,2024-12-31,按产品分类,空间环境艺术设计及其他,155855078.79,0.017275,11174070.46,0.001872,144681008.33,0.047367,0.928305
华凯易佰,300592,300592,2024-12-31,按地区分类,境外,9006572104.45,0.998267,5956569281.55,0.998128,3050002822.9,0.998539,0.338642
华凯易佰,300592,300592,2024-12-31,按地区分类,境内,15637888.6,0.001733,11174070.46,0.001872,4463818.14,0.001461,0.285449
华凯易佰,300592,300592,2024-06-30,按行业分类,跨境出口电商业务,3520382891.44,1.000441,2228931622.0,1.000193,1291451269.44,1.000869,0.36685
华凯易佰,300592,300592,2024-06-30,按行业分类,空间环境艺术设计业务,-1550618.16,-0.000441,-429685.82,-0.000193,-1120932.34,-0.000869,
华凯易佰,300592,300592,2024-06-30,按产品分类,跨境出口电商业务,3026138685.81,0.859678,1807496513.49,0.811081,1218642172.32,0.944442,0.402705
华凯易佰,300592,300592,2024-06-30,按产品分类,跨境电商综合服务业务,492281069.91,0.139849,420388827.09,0.188642,71892242.82,0.055716,0.146039
华凯易佰,300592,300592,2024-06-30,按产品分类,空间环境艺术设计业务,1664903.87,0.000473,510607.51,0.000229,1154296.36,0.000895,0.693311
华凯易佰,300592,300592,2023-12-31,按行业分类,跨境出口电商,5695685482.36,0.873858,3408995475.09,0.829635,2286690007.27,0.949296,0.401478
华凯易佰,300592,300592,2023-12-31,按行业分类,跨境出口电商综合服务,785548115.71,0.120522,666017341.23,0.162086,119530774.48,0.049622,0.152162
华凯易佰,300592,300592,2023-12-31,按行业分类,空间环境艺术设计,34361793.25,0.005272,32971898.65,0.008024,1389894.6,0.000577,0.040449
华凯易佰,300592,300592,2023-12-31,按行业分类,其他(补充),2265204.03,0.000348,1047904.98,0.000255,1217299.05,0.000505,0.53739
华凯易佰,300592,300592,2023-12-31,按产品分类,家居园艺类,1451652294.18,0.222719,980497085.47,0.23862,471155208.71,0.195595,0.324565
华凯易佰,300592,300592,2023-12-31,按产品分类,工业及商业用品类,1019242816.37,0.156377,690245558.1,0.167982,328997258.27,0.13658,0.322786
华凯易佰,300592,300592,2023-12-31,按产品分类,汽车摩托车配件类,936504414.76,0.143683,572821152.49,0.139405,363683262.27,0.150979,0.388341
华凯易佰,300592,300592,2023-12-31,按产品分类,健康美容类,774351359.68,0.118805,384956405.53,0.093685,389394954.15,0.161653,0.502866
华凯易佰,300592,300592,2023-12-31,按产品分类,3C电子产品类,675197487.99,0.103592,495380908.65,0.120559,179816579.34,0.074649,0.266317
华凯易佰,300592,300592,2023-12-31,按产品分类,其他产品类,621213732.64,0.095309,,,,,
华凯易佰,300592,300592,2023-12-31,按产品分类,户外运动类,544950937.41,0.083609,,,,,
华凯易佰,300592,300592,2023-12-31,按产品分类,工艺收藏类,321428062.26,0.049315,,,,,
华凯易佰,300592,300592,2023-12-31,按产品分类,空间环境艺术设计及其他,173319490.06,0.026591,34019803.63,0.008279,139299686.43,0.057829,0.803716
华凯易佰,300592,300592,2023-12-31,按地区分类,境外,6481233598.07,0.994381,4075012816.32,0.991721,2406220781.75,0.998918,0.37126
华凯易佰,300592,300592,2023-12-31,按地区分类,境内,36626997.28,0.005619,34019803.63,0.008279,2607193.65,0.001082,0.071182
华凯易佰,300592,300592,2023-06-30,按行业分类,跨境出口电商业务,2660772216.57,0.889245,,,,,
华凯易佰,300592,300592,2023-06-30,按行业分类,跨境电商综合服务业务,319438022.79,0.106758,,,,,
华凯易佰,300592,300592,2023-06-30,按行业分类,空间环境艺术设计业务,10873689.35,0.003634,11496681.75,0.006219,-622992.4,-0.000545,-0.057294
华凯易佰,300592,300592,2023-06-30,按行业分类,其他(补充),1086367.3,0.000363,755862.47,0.000409,330504.83,0.000289,0.304229
华凯易佰,300592,300592,2023-06-30,按产品分类,其他主营业务,735597178.93,0.245841,427026664.93,0.231009,308570514.0,0.269815,0.419483
华凯易佰,300592,300592,2023-06-30,按产品分类,家居园艺,648701774.97,0.2168,435469985.38,0.235576,213231789.59,0.18645,0.328705
华凯易佰,300592,300592,2023-06-30,按产品分类,工业及商业用品,483161260.99,0.161475,306176495.05,0.165632,176984765.94,0.154756,0.366306
华凯易佰,300592,300592,2023-06-30,按产品分类,汽车摩托车配件,435695672.68,0.145612,269594916.56,0.145843,166100756.12,0.145239,0.381231
华凯易佰,300592,300592,2023-06-30,按产品分类,健康美容,376378721.44,0.125788,180071314.04,0.097413,196307407.4,0.171652,0.521569
华凯易佰,300592,300592,2023-06-30,按产品分类,3C电子产品,311549319.7,0.104122,229435794.8,0.124118,82113524.9,0.0718,0.263565
华凯易佰,300592,300592,2023-06-30,按产品分类,其他(补充),1086367.3,0.000363,755862.47,0.000409,330504.83,0.000289,0.304229
华凯易佰,300592,300592,2023-06-30,按地区分类,境外,2980210239.36,0.996003,,,,,
华凯易佰,300592,300592,2023-06-30,按地区分类,境内,11960056.65,0.003997,,,,,
华凯易佰,300592,300592,2022-12-31,按行业分类,跨境出口电商业务,4108866131.09,0.930234,2482015226.93,0.905227,1626850904.16,0.971165,0.395937
华凯易佰,300592,300592,2022-12-31,按行业分类,跨境出口电商综合服务,272267122.27,0.06164,,,,,
华凯易佰,300592,300592,2022-12-31,按行业分类,空间环境艺术设计,32929643.75,0.007455,,,,,
华凯易佰,300592,300592,2022-12-31,按行业分类,其他,2961132.29,0.00067,1318316.86,0.000481,1642815.43,0.000981,0.554793
华凯易佰,300592,300592,2022-12-31,按产品分类,家居园艺类,1013792122.64,0.229519,696849863.84,0.254151,316942258.8,0.189202,0.31263
华凯易佰,300592,300592,2022-12-31,按产品分类,工业及商业用品类,761427524.3,0.172385,513731065.08,0.187365,247696459.22,0.147865,0.325305
华凯易佰,300592,300592,2022-12-31,按产品分类,汽车摩托车配件类,617191700.7,0.13973,362152511.08,0.132082,255039189.62,0.152248,0.413225
华凯易佰,300592,300592,2022-12-31,按产品分类,健康美容类,519231953.84,0.117552,262472523.67,0.095728,256759430.17,0.153275,0.494499
华凯易佰,300592,300592,2022-12-31,按产品分类,3C电子产品类,431993002.71,0.097802,,,,,
华凯易佰,300592,300592,2022-12-31,按产品分类,户外运动类,422124678.14,0.095568,,,,,
华凯易佰,300592,300592,2022-12-31,按产品分类,其他产品类,341132992.09,0.077231,,,,,
华凯易佰,300592,300592,2022-12-31,按产品分类,工艺收藏类,232125374.16,0.052552,,,,,
华凯易佰,300592,300592,2022-12-31,按产品分类,物流服务、空间环境艺术设计及其他,78004680.82,0.01766,,,,,
华凯易佰,300592,300592,2022-12-31,按地区分类,境外,4384001052.33,0.992524,2717293460.14,0.991037,1666707592.19,0.994957,0.38018
华凯易佰,300592,300592,2022-12-31,按地区分类,境内,33022977.07,0.007476,24575809.46,0.008963,8447167.61,0.005043,0.255797
华凯易佰,300592,300592,2022-06-30,按行业分类,跨境出口电商业务,1958934083.36,0.995762,1203378493.99,0.997296,755555589.37,0.993328,0.385697
华凯易佰,300592,300592,2022-06-30,按行业分类,空间环境艺术设计业务,7290027.85,0.003706,2990532.12,0.002478,4299495.73,0.005653,0.589778
华凯易佰,300592,300592,2022-06-30,按行业分类,其他,1047737.27,0.000533,272592.56,0.000226,775144.71,0.001019,0.739827
华凯易佰,300592,300592,2022-06-30,按产品分类,跨境出口电商业务,1868534454.81,0.94981,,,,,
华凯易佰,300592,300592,2022-06-30,按产品分类,跨境电商综合服务业务,80506989.38,0.040923,,,,,
华凯易佰,300592,300592,2022-06-30,按产品分类,其他,9892639.17,0.005029,,,,,
华凯易佰,300592,300592,2022-06-30,按产品分类,空间环境艺术设计,7290027.85,0.003706,2990532.12,0.002478,4299495.73,0.005653,0.589778
华凯易佰,300592,300592,2021-12-31,按行业分类,跨境出口电商,1952807448.55,0.941175,,,,,
华凯易佰,300592,300592,2021-12-31,按行业分类,空间环境艺术设计,120553718.06,0.058102,,,,,
华凯易佰,300592,300592,2021-12-31,按行业分类,其他(补充),1500324.73,0.000723,789966.52,0.000607,710358.21,0.000919,0.47347
华凯易佰,300592,300592,2021-12-31,按产品分类,家居园艺,398583897.14,0.192101,247139657.27,0.189786,151444239.87,0.196005,0.379956
华凯易佰,300592,300592,2021-12-31,按产品分类,工业及商业用品,357860391.27,0.172474,246375351.67,0.189199,111485039.6,0.144288,0.311532
华凯易佰,300592,300592,2021-12-31,按产品分类,汽车摩托车配件,278478953.28,0.134216,166391790.16,0.127777,112087163.12,0.145067,0.402498
华凯易佰,300592,300592,2021-12-31,按产品分类,健康美容,226554494.8,0.10919,117291129.65,0.090071,109263365.15,0.141413,0.482283
华凯易佰,300592,300592,2021-12-31,按产品分类,户外运动,209469562.18,0.100956,115054895.53,0.088354,94414666.65,0.122195,0.450732
华凯易佰,300592,300592,2021-12-31,按产品分类,其他产品,203787152.68,0.098217,,,,,
华凯易佰,300592,300592,2021-12-31,按产品分类,3C电子产品,168607594.24,0.081262,,,,,
华凯易佰,300592,300592,2021-12-31,按产品分类,空间环境艺术设计及其他,122054042.79,0.058825,,,,,
华凯易佰,300592,300592,2021-12-31,按产品分类,工艺收藏,109465402.96,0.052758,,,,,
华凯易佰,300592,300592,2021-12-31,按地区分类,境外,1952807448.55,0.941175,,,,,
华凯易佰,300592,300592,2021-12-31,按地区分类,境内,122054042.79,0.058825,,,,,
华凯易佰,300592,300592,2021-06-30,按行业分类,空间环境艺术设计,76456519.25,0.992496,,,,,
华凯易佰,300592,300592,2021-06-30,按行业分类,动画设计,486792.44,0.006319,,,,,
华凯易佰,300592,300592,2021-06-30,按行业分类,其他,91285.71,0.001185,0.0,,91285.71,0.004761,
华凯易佰,300592,300592,2021-06-30,按产品分类,企业馆展示系统,46728051.44,0.606585,35997933.11,0.62215,10730118.33,0.559617,0.229629
华凯易佰,300592,300592,2021-06-30,按产品分类,其他文化主题馆展示系统,27457837.13,0.356435,21547625.97,0.372406,5910211.16,0.30824,0.215247
华凯易佰,300592,300592,2021-06-30,按产品分类,规划馆展示系统,1340898.15,0.017406,,,,,
华凯易佰,300592,300592,2021-06-30,按产品分类,博物馆展示系统,929732.53,0.012069,,,,,
华凯易佰,300592,300592,2021-06-30,按产品分类,其他,578078.15,0.007504,,,,,
华凯易佰,300592,300592,2021-06-30,按地区分类,华东,69536497.89,0.902666,,,,,
华凯易佰,300592,300592,2021-06-30,按地区分类,华北,3950611.28,0.051284,,,,,
华凯易佰,300592,300592,2021-06-30,按地区分类,华中,2377111.02,0.030858,,,,,
华凯易佰,300592,300592,2021-06-30,按地区分类,华南,1170377.21,0.015193,,,,,
华凯易佰,300592,300592,2020-12-31,按行业分类,空间环境艺术设计,135037212.9,0.99907,111066903.9,1.0,23970309.0,0.994783,0.177509
华凯易佰,300592,300592,2020-12-31,按行业分类,其他(补充),125714.27,0.00093,,,,,
华凯易佰,300592,300592,2020-12-31,按产品分类,规划馆展示系统,93244304.86,0.689866,80520444.95,0.724972,12723859.91,0.528048,0.136457
华凯易佰,300592,300592,2020-12-31,按产品分类,其他文化主题馆展示系统,30912048.5,0.228702,24178177.08,0.21769,6733871.42,0.27946,0.21784
华凯易佰,300592,300592,2020-12-31,按产品分类,企业馆展示系统,6775134.53,0.050126,,,,,
华凯易佰,300592,300592,2020-12-31,按产品分类,博物馆展示系统,3823669.71,0.028289,,,,,
华凯易佰,300592,300592,2020-12-31,按产品分类,其他,407769.57,0.003017,,,,,
华凯易佰,300592,300592,2020-12-31,按地区分类,华中,110658768.9,0.818707,91970397.67,0.828063,18688371.23,0.775579,0.168883
华凯易佰,300592,300592,2020-12-31,按地区分类,其他地区,17244591.37,0.127584,14161901.73,0.127508,3082689.64,0.127934,0.178763
华凯易佰,300592,300592,2020-12-31,按地区分类,华北,5692305.32,0.042114,,,,,
华凯易佰,300592,300592,2020-12-31,按地区分类,华东,1441547.31,0.010665,,,,,
华凯易佰,300592,300592,2020-12-31,按地区分类,华中(房租收入),125714.27,0.00093,,,,,
华凯易佰,300592,300592,2020-06-30,按产品分类,博物馆展示系统,19631332.19,0.376641,,,,,
华凯易佰,300592,300592,2020-06-30,按产品分类,规划馆展示系统,19073839.43,0.365945,,,,,
华凯易佰,300592,300592,2020-06-30,按产品分类,其他文化主题馆展示系统,12661363.96,0.242917,,,,,
华凯易佰,300592,300592,2020-06-30,按产品分类,其他,755556.59,0.014496,,,,,
华凯易佰,300592,300592,2020-06-30,按地区分类,华中,33169284.01,0.636377,,,,,
华凯易佰,300592,300592,2020-06-30,按地区分类,西北,17784121.68,0.341201,,,,,
华凯易佰,300592,300592,2020-06-30,按地区分类,华东,870738.24,0.016706,,,,,
华凯易佰,300592,300592,2020-06-30,按地区分类,西南,185152.83,0.003552,,,,,
华凯易佰,300592,300592,2020-06-30,按地区分类,华南,99056.6,0.0019,,,,,
华凯易佰,300592,300592,2020-06-30,按地区分类,华北,13738.81,0.000264,,,,,
华凯易佰,300592,300592,2019-12-31,按行业分类,展厅展馆的设计布展等,411779890.88,1.0,284212843.49,1.0,127567047.39,1.0,0.309794
华凯易佰,300592,300592,2019-12-31,按产品分类,博物馆展示系统,140561020.39,0.34135,91909883.32,0.323384,48651137.07,0.381377,0.346121
华凯易佰,300592,300592,2019-12-31,按产品分类,其他文化主题馆展示系统,109538956.68,0.266013,78185337.03,0.275094,31353619.65,0.245781,0.286233
华凯易佰,300592,300592,2019-12-31,按产品分类,城市文化馆展示系统,97377617.5,0.23648,73199711.61,0.257552,24177905.89,0.189531,0.24829
华凯易佰,300592,300592,2019-12-31,按产品分类,企业馆展示系统,62729396.4,0.152337,40692423.64,0.143176,22036972.76,0.172748,0.351302
华凯易佰,300592,300592,2019-12-31,按产品分类,其他,1572899.91,0.00382,225487.89,0.000793,1347412.02,0.010562,0.856642
华凯易佰,300592,300592,2019-12-31,按地区分类,华东地区,191389297.21,0.464785,138070353.55,0.485799,53318943.66,0.417968,0.278589
华凯易佰,300592,300592,2019-12-31,按地区分类,华中地区,175691807.57,0.426664,110123912.82,0.38747,65567894.75,0.513988,0.373198
华凯易佰,300592,300592,2019-12-31,按地区分类,华北地区,22833895.54,0.055452,14716750.94,0.051781,8117144.6,0.06363,0.355487
华凯易佰,300592,300592,2019-12-31,按地区分类,其他地区,21864890.56,0.053098,21301826.18,0.07495,563064.38,0.004414,0.025752
华凯易佰,300592,300592,2019-06-30,按产品分类,规划馆展示系统,67967092.37,0.409947,44936090.54,0.408003,23031001.83,0.413792,0.338855
华凯易佰,300592,300592,2019-06-30,按产品分类,其他文化主题馆,61779194.45,0.372624,43760512.45,0.39733,18018682.0,0.323737,0.291663
华凯易佰,300592,300592,2019-06-30,按产品分类,博物馆展示系统,22812167.83,0.137593,13220910.14,0.120041,9591257.69,0.172323,0.420445
华凯易佰,300592,300592,2019-06-30,按产品分类,企业馆,12055270.94,0.072712,8122848.24,0.073753,3932422.7,0.070653,0.326199
华凯易佰,300592,300592,2019-06-30,按产品分类,平衡项目,901874.47,0.00544,96194.38,0.000873,805680.09,0.014475,0.89334
华凯易佰,300592,300592,2019-06-30,按产品分类,其他(补充),279419.19,0.001685,0.0,,279419.19,0.00502,
华凯易佰,300592,300592,2018-12-31,按行业分类,展厅展馆的设计布展,448493089.65,1.0,325464681.28,1.0,123028408.37,1.0,0.274315
华凯易佰,300592,300592,2018-12-31,按产品分类,规划馆展示系统,165985660.81,0.370096,120814444.38,0.371206,45171216.43,0.367161,0.272139
华凯易佰,300592,300592,2018-12-31,按产品分类,博物馆展示系统,139831110.9,0.31178,102495244.89,0.31492,37335866.01,0.303474,0.267007
华凯易佰,300592,300592,2018-12-31,按产品分类,其他文化主题馆展示系统,78792517.95,0.175683,57814054.38,0.177635,20978463.57,0.170517,0.266249
华凯易佰,300592,300592,2018-12-31,按产品分类,企业馆展示系,53808374.87,0.119976,40970450.34,0.125883,12837924.53,0.104349,0.238586
华凯易佰,300592,300592,2018-12-31,按产品分类,其他,10075425.12,0.022465,3370487.29,0.010356,6704937.83,0.054499,0.665474
华凯易佰,300592,300592,2018-12-31,按地区分类,华中地区,228034159.36,0.508445,163756715.21,0.58374,64277444.15,0.590055,0.281876
华凯易佰,300592,300592,2018-12-31,按地区分类,华东地区,161430941.48,0.359941,116773666.0,0.41626,44657275.48,0.409945,0.276634
华凯易佰,300592,300592,2018-12-31,按地区分类,西南地区,36785216.86,0.08202,,,,,
华凯易佰,300592,300592,2018-12-31,按地区分类,华北地区,16101098.65,0.0359,,,,,
华凯易佰,300592,300592,2018-12-31,按地区分类,西北地区,5424371.15,0.012095,,,,,
华凯易佰,300592,300592,2018-12-31,按地区分类,华南地区,406951.67,0.000907,,,,,
华凯易佰,300592,300592,2018-12-31,按地区分类,东北地区,310350.48,0.000692,,,,,
华凯易佰,300592,300592,2018-06-30,按产品分类,城市文化馆系统,63510401.2,0.394718,44213949.23,0.393105,19296451.97,0.398465,0.303831
华凯易佰,300592,300592,2018-06-30,按产品分类,博物馆展示系统,50396906.84,0.313217,32084298.0,0.28526,18312608.84,0.378149,0.363368
华凯易佰,300592,300592,2018-06-30,按产品分类,其他文化主题馆展示系统,26988226.93,0.167732,23647855.58,0.210252,3340371.35,0.068977,0.123771
华凯易佰,300592,300592,2018-06-30,按产品分类,企业馆展示系统,15068556.08,0.093651,11577829.72,0.102938,3490726.36,0.072082,0.231656
华凯易佰,300592,300592,2018-06-30,按产品分类,平衡项目,4841686.35,0.030091,949837.93,0.008445,3891848.42,0.080365,0.803821
华凯易佰,300592,300592,2018-06-30,按产品分类,其他(补充),95000.0,0.00059,,,,,
华凯易佰,300592,300592,2017-12-31,按行业分类,展厅展馆的设计布展,561813616.92,1.0,385630140.13,1.0,176183476.79,1.0,0.313598
华凯易佰,300592,300592,2017-12-31,按产品分类,城市文化馆展示系统,191975543.67,0.341707,133189197.15,0.376877,58786346.52,0.364373,0.306218
华凯易佰,300592,300592,2017-12-31,按产品分类,其他文化主题馆展示系统,173074560.22,0.308064,122606913.96,0.346933,50467646.26,0.312811,0.291595
华凯易佰,300592,300592,2017-12-31,按产品分类,博物馆展示系统,149687513.73,0.266436,97605755.83,0.276189,52081757.9,0.322816,0.347937
华凯易佰,300592,300592,2017-12-31,按产品分类,企业文化馆展示系统,39702884.93,0.070669,,,,,
华凯易佰,300592,300592,2017-12-31,按产品分类,模型,5942046.02,0.010577,,,,,
华凯易佰,300592,300592,2017-12-31,按产品分类,动画制作,1228188.66,0.002186,,,,,
华凯易佰,300592,300592,2017-12-31,按产品分类,其他,202879.69,0.000361,,,,,
华凯易佰,300592,300592,2017-12-31,按地区分类,华中地区,200919420.41,0.357626,140394667.73,0.371663,60524752.68,0.353426,0.301239
华凯易佰,300592,300592,2017-12-31,按地区分类,西南地区,171033239.18,0.304431,110297765.51,0.291988,60735473.67,0.354657,0.355109
华凯易佰,300592,300592,2017-12-31,按地区分类,华东地区,90456049.81,0.161007,67208825.15,0.17792,23247224.66,0.135749,0.257
华凯易佰,300592,300592,2017-12-31,按地区分类,华北地区,86590155.11,0.154126,59846269.44,0.158429,26743885.67,0.156167,0.308856
华凯易佰,300592,300592,2017-12-31,按地区分类,西北地区,9293948.34,0.016543,,,,,
华凯易佰,300592,300592,2017-12-31,按地区分类,东北地区,2325264.46,0.004139,,,,,
华凯易佰,300592,300592,2017-12-31,按地区分类,华南地区,1195539.61,0.002128,,,,,
华凯易佰,300592,300592,2017-06-30,按产品分类,城市文化馆展示系统,90235719.74,0.45505,62897091.36,0.423847,27338628.38,0.547837,0.302969
华凯易佰,300592,300592,2017-06-30,按产品分类,其他文化主题馆展示系统,47863106.19,0.241369,36566387.64,0.246411,11296718.55,0.226374,0.236021
华凯易佰,300592,300592,2017-06-30,按产品分类,博物馆展示系统,35802111.47,0.180546,32967479.09,0.222159,2834632.38,0.056803,0.079175
