每股指标,摊薄每股收益_最新股数,0.421742,0.182867,0.374997,0.126284,0.09391,-0.038579,0.434941,0.483817,0.343874,0.209465,0.84902,0.764824,0.531553,0.194536,0.552697,0.367345,0.213869,0.088746,-0.223408,-0.042709,-0.056576,-0.009207,-0.15971,-0.050353,-0.032734,-0.023254,0.020399,0.036774,0.014176,-0.019201,0.040109,0.048561,0.024169,0.005063,0.124568,0.091766,0.029247,-8e-05,0.102312,0.072233,0.0234,0.001139,0.094237,0.022429,0.093501,0.07696,0.042367
每股指标,摊薄每股净资产_期末股数,6.077147,5.923498,5.762934,5.712195,5.783085,5.811809,5.787069,5.47873,5.438695,7.710493,7.379468,7.19569,7.072219,7.40664,7.619098,7.505393,7.39945,7.177016,7.217105,7.545702,3.403611,3.555041,3.584476,3.934068,3.990393,4.118199,4.19254,4.244889,4.172645,4.065942,4.127326,4.154349,4.076372,4.065294,4.049105,3.944258,3.744381,3.75064,3.620265,3.492051,3.283891,,3.184144,,2.782442,2.092417,1.781763
每股指标,调整每股净资产_期末股数,3.308679,3.306952,3.099837,3.056939,3.209433,3.400122,3.270065,3.044044,3.466164,4.92793,4.619225,4.395421,4.283729,4.662249,4.862779,4.750285,4.628873,4.391451,4.415053,4.516771,3.070023,3.222833,3.24892,3.586679,3.638672,3.798881,3.850885,3.940127,3.868136,3.763044,3.830098,3.886945,3.810084,3.791645,3.773815,3.697927,3.496424,3.496479,3.279234,3.161381,2.955551,,2.843442,,2.700888,2.015827,1.689171
每股指标,每股净资产_最新股数,6.077147,6.122328,5.956375,5.903933,5.984362,6.014086,5.988485,5.669414,5.627986,5.699181,5.454505,5.318666,5.227403,5.474589,5.631626,5.547582,5.469274,5.304863,5.334494,5.577376,1.064689,1.112058,1.121266,1.230622,1.248241,1.288221,1.311475,1.32785,1.305252,1.271874,1.291076,1.299528,1.275136,1.271671,1.266607,1.23381,1.171286,1.173244,0.849302,0.819223,0.77039,,0.746989,,0.652751,0.431448,0.276307
每股指标,每股经营现金流,0.820034,0.174831,2.403506,1.432778,0.908438,0.202335,-0.814111,-1.029572,-0.315353,0.046802,1.265701,1.22783,0.959175,0.563304,0.986638,0.332911,0.168262,-0.218116,1.115648,0.527037,0.026625,0.085411,0.230448,0.031335,-0.006544,0.101244,0.615931,-0.079665,-0.246514,-0.223777,0.286004,-0.117521,0.008439,-0.030656,-0.036168,-0.465074,-0.214698,-0.279317,-0.211521,-0.233573,-0.085643,,0.409393,,-0.436477,0.017543,-0.075171
每股指标,每股现金流量净额,-0.073801,0.000872,0.611347,0.082379,0.206034,0.142321,-0.266099,-1.655309,0.319049,0.312238,-1.176589,-0.783527,-0.782921,-0.700818,1.244052,-0.261064,0.352602,-0.363332,1.167966,0.542683,-0.484395,-0.147377,-0.033948,-0.093556,-0.297977,-0.072387,0.236342,-0.113603,-0.190234,-0.175675,-0.119975,-0.724715,-0.503152,-0.388223,0.5972,0.122881,0.548963,0.509222,-0.341291,-0.752286,-0.347691,,0.216577,,-0.156893,0.509156,0.206869
每股指标,每股企业自由现金流量,0.429021,,1.004635,,0.568135,,-0.317673,,0.012099,,1.09314,,1.112915,,0.27408,,0.070595,,-3.556973,,0.102451,,0.388783,,0.325037,,0.126916,,0.098556,,-0.135169,,-0.220081,,-0.611101,,-0.915819,,0.347249,,0.377036,,-0.165349,,-0.219979,-0.411624,
每股指标,每股股东自由现金流量,0.33141,,0.312313,,0.254939,,0.896377,,0.545871,,1.537436,,1.76676,,0.461028,,0.187112,,-4.134877,,-0.24891,,0.421468,,0.218812,,0.126916,,0.343692,,0.253779,,-0.097513,,-0.606147,,-1.012189,,0.355965,,0.311663,,-0.072804,,-0.279904,0.071554,
每股指标,每股未分配利润,2.052941,1.993324,1.816395,1.63066,1.597423,1.518847,1.556129,1.631407,1.496171,2.312795,2.029407,1.964082,1.648486,1.196837,0.933645,0.682881,0.475241,0.305961,0.185895,0.430365,0.972582,1.124012,1.153447,1.503039,1.559364,1.683341,1.757681,1.81462,1.742376,1.635673,1.697058,1.732144,1.654167,1.643089,1.626901,1.525643,1.325765,1.332024,1.776448,1.667084,1.458924,,1.359177,,0.969219,0.698891,0.434441
每股指标,每股资本公积金,3.090097,3.242345,3.233469,3.326157,3.303807,3.281526,3.232843,3.172763,3.121164,4.679935,5.264503,5.24404,5.209574,5.883835,5.849369,6.035391,6.035391,6.035391,6.035391,6.088868,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,1.387164,0.801879,0.801879,0.801879,,0.801879,,0.801879,0.389444,0.343332
