常用指标,每股净资产,6.184241,6.147946,5.990858,5.862264,5.832453,5.861263,5.722974,5.798075,5.615612,5.899188,5.922968,5.96825,5.807212,5.478679,5.536903,5.480774,5.247605,5.047386,4.819839,4.878174,5.074578,4.837848,4.599456,4.565022,4.11578,6.596154,6.320401,5.976546,5.579736,3.876208,3.487701,4.620163,4.179984,3.773346,4.331532,3.976345,3.814868,3.842998,3.765145,3.632096,3.144947,3.010325,2.936804,,2.699849,,2.587108,2.447752,2.112911,1.596586
常用指标,每股现金流,0.674298,0.032327,0.579966,0.323874,0.403458,0.176614,1.004964,0.430322,0.099283,-0.409639,1.884629,0.695668,0.709488,0.083427,0.985285,0.690858,0.563417,0.043079,0.606633,0.519718,0.5088,0.168012,1.425338,0.843468,0.52795,-0.194399,1.424892,0.726961,0.573315,0.370388,1.303175,1.001258,0.536947,0.399071,-0.542968,-0.643883,-0.574474,-0.104154,-0.06805,-0.199858,-0.252695,-0.211889,0.635172,,0.324052,,0.179942,0.406439,0.335994,0.397392
常用指标,净资产收益率(ROE),5.68,2.65,11.14,8.83,5.11,2.65,8.22,5.75,3.11,1.83,15.84,14.61,8.84,3.3,9.39,10.1,5.99,2.27,12.5,13.41,9.91,5.17,34.4,27.31,16.8,5.13,28.63,21.85,15.89,10.05,35.43,20.9,13.88,3.91,17.04,8.51,4.41,2.05,12.85,9.89,6.85,2.47,14.6,,6.73,1.87,8.58,18.53,23.12,18.28
常用指标,总资产报酬率(ROA),6.17766,2.724558,9.966189,8.127226,4.39626,2.131381,6.49932,4.882789,2.608282,1.531766,11.711216,11.118509,6.560352,2.742445,7.61151,8.127328,4.937314,1.892515,9.369275,10.587418,7.763053,3.994964,25.729527,20.286149,12.56487,3.74154,20.076577,15.057705,9.604519,5.685735,20.949262,14.428339,8.983082,2.978104,11.439021,7.174536,3.41222,1.621755,8.555659,6.685389,4.113548,1.603367,8.435646,,4.673117,,5.357499,11.172899,12.671735,11.036867
常用指标,毛利率,47.32282,46.902973,46.9231,46.518593,46.971471,45.630978,43.927306,42.882062,40.676863,40.617677,46.660427,47.295956,46.931414,45.623337,40.688266,40.597158,40.181269,39.48865,38.38937,40.047427,39.843915,39.912696,43.120268,55.88781,54.679538,47.461176,43.417619,44.178121,42.912125,41.860825,43.05799,39.864962,38.324387,33.234294,27.45344,21.117198,16.615927,17.383658,19.785861,20.802354,20.779285,19.549248,20.706286,20.56235,20.958348,20.145788,19.125363,21.804878,21.886431,20.718307
常用指标,销售净利率,6.274022,5.426104,4.969791,5.130919,4.225564,4.228061,3.335898,3.377221,2.689631,2.985808,4.960976,6.185301,5.617838,4.882426,3.191634,4.85853,4.265323,3.330634,4.034371,6.296781,7.151881,7.77249,13.079359,14.065043,14.322959,12.201452,11.507876,11.435113,11.238913,11.385718,10.063792,8.81547,9.026948,5.179928,7.245607,6.234978,5.027019,4.764062,7.360605,6.871338,6.257716,4.420805,6.296306,5.897436,5.922804,3.061238,4.451073,9.381933,9.945166,7.393737
常用指标,期间费用率,40.243117,40.516026,41.551489,40.635892,41.966542,40.870716,40.298562,38.922684,37.684699,37.269464,40.462307,39.681783,39.701788,39.207039,35.075154,34.773293,35.039112,35.371811,33.64923,32.425662,31.187342,30.75358,29.282432,40.125419,38.615271,34.716444,30.551058,31.20753,30.396635,29.305516,31.567174,29.780012,28.276593,26.111361,18.865768,13.393856,10.365505,10.222996,12.027337,12.360051,12.60958,12.857337,12.998153,12.7591,12.688027,13.890359,14.308935,11.631421,10.699289,11.604202
常用指标,资产负债率,41.795985,37.484557,36.355781,34.562299,34.428416,35.405868,36.955329,31.410653,30.158618,31.355537,35.513603,30.353351,32.021161,33.379653,34.086656,32.172381,34.966693,33.457039,34.922891,33.694772,32.764597,34.873332,37.042664,37.806497,40.570173,37.637057,40.513317,42.09276,45.232729,49.820269,54.845691,58.341933,61.35814,58.061825,54.90122,48.07553,43.808521,41.600991,40.59745,36.696225,56.239612,56.038022,56.481286,,54.13347,,54.622718,52.968745,51.692444,58.24817
每股指标,基本每股收益,0.36,0.1643,0.67,0.53,0.3,0.1562,0.49,0.36,0.19,0.11,0.92,0.85,0.5,0.19,0.48,0.53,0.31,0.11,0.6,0.66,0.48,0.25,1.48,1.144,0.68,0.33,1.52,1.0958,0.72,0.3692,1.08,1.15,0.69,0.16,0.69,0.33,0.17,0.08,0.43,0.32,0.21,0.07,0.43,0.3,0.19,0.05,0.22,0.42,0.42,0.27
每股指标,稀释每股收益,0.36,0.1643,0.67,0.53,0.3,0.1562,0.49,0.36,0.19,0.11,0.92,0.85,0.5,0.19,0.48,0.53,0.31,0.11,0.6,0.66,0.48,0.25,1.48,1.144,0.68,0.33,1.52,1.0958,0.72,0.3692,1.08,1.15,0.69,0.16,0.69,0.33,0.17,0.08,0.43,0.32,0.21,0.07,0.43,0.3,0.19,0.05,0.22,0.42,0.42,0.27
每股指标,摊薄每股收益_最新股数,0.344489,0.158025,0.604546,0.470879,0.258009,0.129193,0.397301,0.294099,0.158026,0.093478,0.753627,0.700375,0.413721,0.153806,0.401775,0.43391,0.251804,0.093612,0.496329,0.541155,0.396405,0.201563,1.220106,0.945343,0.563552,0.161786,0.712481,0.505664,0.323264,0.159012,0.46552,0.286844,0.177178,0.041313,0.174779,0.08383,0.042991,0.01972,0.093895,0.064947,0.039546,0.013967,0.08164,0.056921,0.036619,0.009904,0.041675,0.079342,0.077249,0.049824
每股指标,摊薄每股净资产_期末股数,6.184241,6.147946,5.990858,5.862264,5.832453,5.861263,5.722974,5.798075,5.615612,5.899188,5.922968,5.96825,5.807212,5.478679,5.536903,5.480774,5.247605,5.047386,4.819839,4.878174,5.074578,4.837848,4.599456,4.565022,4.11578,6.596154,6.320401,5.976546,5.579736,3.876208,3.487701,4.620163,4.179984,3.773346,4.331532,3.976345,3.814868,3.842998,3.765145,3.632096,3.144947,3.010325,2.936804,,2.699849,,2.587108,2.447752,2.112911,1.596586
每股指标,调整每股净资产_期末股数,5.849951,5.810423,5.652777,5.544898,5.507872,5.474546,5.33041,5.399418,5.212511,5.492515,5.506606,5.543875,5.378743,5.071835,5.123777,5.122496,4.910443,4.707317,4.482501,4.538859,4.793628,4.566398,4.31061,3.898873,3.424065,5.438915,5.1458,4.749964,4.347609,2.642634,2.239367,2.676201,2.259789,3.310155,3.870513,3.519231,3.36317,3.404984,3.32437,3.182533,2.538121,2.515379,2.455349,,2.32909,,2.221443,2.126105,1.912431,1.410896
每股指标,每股净资产_最新股数,6.057678,6.047097,5.892586,5.766102,5.765744,4.924987,4.808787,4.872905,4.721519,4.959945,4.979939,4.93199,4.798913,4.527423,4.575538,4.529154,4.33647,4.171015,4.078452,4.127814,4.193486,3.997858,3.800858,3.772403,3.401163,3.206395,3.072352,2.905204,2.712314,1.669273,1.501964,1.170385,1.058878,0.955868,1.097268,1.007292,0.966386,0.973512,0.95379,0.920086,0.597511,0.571934,0.557966,,0.512946,,0.491526,0.46505,0.392205,0.296363
每股指标,每股经营现金流,0.674298,0.032327,0.579966,0.323874,0.403458,0.176614,1.004964,0.430322,0.099283,-0.409639,1.884629,0.695668,0.709488,0.083427,0.985285,0.690858,0.563417,0.043079,0.606633,0.519718,0.5088,0.168012,1.425338,0.843468,0.52795,-0.194399,1.424892,0.726961,0.573315,0.370388,1.303175,1.001258,0.536947,0.399071,-0.542968,-0.643883,-0.574474,-0.104154,-0.06805,-0.199858,-0.252695,-0.211889,0.635172,,0.324052,,0.179942,0.406439,0.335994,0.397392
每股指标,每股现金流量净额,0.293733,-0.043553,1.151218,1.01061,1.24762,0.013663,-0.91236,-0.912612,-1.028758,-0.830434,0.545545,-0.457235,-0.095905,-0.113243,0.489467,0.150802,0.440536,-0.11804,-0.316573,-0.546705,-0.12656,0.120796,1.164399,0.796262,0.65582,0.29071,0.392932,0.096428,0.27937,0.077853,0.714059,0.447627,0.195387,0.415288,0.441272,-0.214507,-0.24378,-0.197212,0.324994,0.373103,-0.011641,-0.094427,-0.028257,,-0.119881,,0.040645,0.205521,0.011584,0.046261
每股指标,每股企业自由现金流量,0.235723,,-0.650879,,-0.753249,,1.368307,,0.641832,,0.401065,,-0.154837,,-0.016042,,0.007345,,0.381806,,-0.050855,,0.490053,,0.383814,,-1.486387,,-1.587797,,1.129381,,1.800363,,0.670883,,0.214608,,-0.714687,,-0.085842,0.003747,0.479688,,0.23861,,0.509864,0.169564,0.151046,0.205498
每股指标,每股股东自由现金流量,0.741446,,0.01462,,-0.531717,,1.341236,,0.490177,,0.261983,,-0.216336,,0.194986,,0.41827,,-0.060318,,-0.301628,,0.529732,,0.400442,,-1.166426,,-1.70723,,0.844746,,2.178553,,3.216321,,1.082314,,-0.444575,,0.486547,0.319494,0.562332,,0.058897,,1.014341,0.641924,0.294072,0.494122
每股指标,每股未分配利润,4.061472,4.030357,3.868893,3.779045,3.719816,4.378262,4.224508,4.315028,4.151394,4.438506,4.327326,4.361745,4.214863,3.900337,3.977214,4.018391,3.798023,3.606593,3.411534,3.481332,3.483478,3.247285,3.009152,2.728424,2.2663,3.126204,2.793378,2.432459,2.057229,2.440731,2.07149,2.910769,2.477858,2.069314,1.906225,1.608015,1.446798,1.474937,1.397087,1.308421,1.610867,1.476237,1.402718,,1.199566,,1.086825,0.961375,0.618289,0.246047
每股指标,每股资本公积金,1.243696,1.273703,1.273491,1.281573,1.269113,0.660245,0.656724,0.693054,0.670471,0.645196,0.617016,0.451251,0.438858,0.426466,0.414074,0.72986,0.72986,0.72986,0.992755,0.992755,0.72986,0.728208,0.728377,0.725898,0.723419,2.343647,2.343647,2.395197,2.378014,0.272954,0.253557,1.251949,1.251949,1.251949,1.251949,1.251949,1.251949,1.251949,1.251949,1.233163,0.413394,0.413394,0.413394,,0.413394,,0.413394,0.413394,0.44665,0.329003
每股指标,每股盈余公积金,0.266246,0.265146,0.265146,0.213406,0.212334,0.24981,0.24981,0.204609,0.204524,0.204524,0.204524,0.184707,0.184707,0.184707,0.184707,0.184707,0.184707,0.184707,0.180383,0.168802,0.172849,0.172849,0.172849,0.121198,0.121198,0.206038,0.206038,0.141496,0.141496,0.159717,0.159717,0.176947,0.176947,0.176947,0.176947,0.116134,0.116134,0.116134,0.116134,0.090527,0.120703,0.120703,0.120703,,0.08689,,0.08689,0.072983,0.047971,0.021535
每股指标,每股留存收益,4.327719,4.295503,4.134039,3.992451,3.93215,4.628072,4.474318,4.519638,4.355919,4.643031,4.531851,4.546453,4.39957,4.085044,4.161921,4.203098,3.98273,3.7913,3.591918,3.650134,3.656328,3.420134,3.182001,2.849623,2.387499,3.332242,2.999416,2.573955,2.198725,2.600448,2.231207,3.087717,2.654806,2.246261,2.083173,1.724149,1.562932,1.591071,1.513222,1.398948,1.731571,1.59694,1.523421,,1.286456,,1.173715,1.034359,0.666261,0.267583
每股指标,每股营业收入,8.328739,4.005978,14.923475,11.186853,7.143084,3.839939,14.370322,10.126268,6.372478,3.440068,17.388361,13.029859,8.30899,3.636295,14.206531,10.402749,6.926863,3.178251,13.362382,9.927997,6.583275,3.113471,11.654612,8.499543,5.06507,2.916588,13.519038,9.713957,6.265949,3.405068,11.506315,13.950764,8.268355,3.641623,9.763907,6.015168,3.344323,1.607588,4.912945,3.570568,3.126077,1.560773,5.998451,,2.85418,,4.435947,4.451217,4.182249,3.630365
每股指标,每股营业总收入,8.328739,4.005978,14.923475,11.186853,7.143084,3.839939,14.370322,10.126268,6.372478,3.440068,17.388361,13.029859,8.30899,3.636295,14.206531,10.402749,6.926863,3.178251,13.362382,9.927997,6.583275,3.113471,11.654612,8.499543,5.06507,2.916588,13.519038,9.713957,6.265949,3.405068,11.506315,13.950764,8.268355,3.641623,9.763907,6.015168,3.344323,1.607588,4.912945,3.570568,3.126077,1.560773,5.998451,,2.85418,,4.435947,4.451217,4.182249,3.630365
每股指标,每股息税前利润,0.636461,0.268444,0.86572,0.686796,0.36749,0.194208,0.598775,0.433584,0.226002,0.137296,1.038617,0.958003,0.564758,0.232365,0.622231,0.651429,0.396029,0.147107,0.695662,0.786659,0.589093,0.301016,1.784839,1.432963,0.862996,0.416125,1.81635,1.339011,0.845828,0.458097,1.453666,1.559001,0.952585,0.28699,0.93712,0.516437,0.229074,0.107141,0.503403,0.372868,0.298125,0.113619,0.554314,,0.288023,,0.302789,0.529475,0.519405,0.422048
盈利能力,净资产收益率(ROE),5.68,2.65,11.14,8.83,5.11,2.65,8.22,5.75,3.11,1.83,15.84,14.61,8.84,3.3,9.39,10.1,5.99,2.27,12.5,13.41,9.91,5.17,34.4,27.31,16.8,5.13,28.63,21.85,15.89,10.05,35.43,20.9,13.88,3.91,17.04,8.51,4.41,2.05,12.85,9.89,6.85,2.47,14.6,,6.73,1.87,8.58,18.53,23.12,18.28
盈利能力,摊薄净资产收益率,5.686822,2.613249,10.259441,8.166343,4.474866,2.623227,8.261993,6.035412,3.346944,1.884666,15.133261,14.200668,8.621159,3.397229,8.780952,9.580382,5.806674,2.24435,12.16955,13.109964,9.452893,5.041794,32.100802,25.059436,16.569403,5.045752,23.190083,17.405459,11.91841,9.52582,30.994123,24.508523,16.73267,4.322108,15.928568,8.3224,4.448658,2.025746,9.844407,7.058809,6.618545,2.442229,14.631755,,7.138958,,8.478792,17.060964,19.69606,16.8121
盈利能力,净资产收益率_平均,5.765385,2.647067,11.298482,8.905619,4.879825,2.654543,8.117535,5.969848,3.25779,1.880875,15.773722,14.733074,8.826585,3.379273,9.287186,10.084046,5.985948,2.270008,12.598292,13.650582,9.917155,5.169153,35.503236,27.622405,17.411017,5.153473,31.151365,22.947346,15.341402,10.028386,35.819849,25.298755,16.434744,4.024443,17.04282,8.549449,4.47784,2.046475,12.421979,8.788207,6.845059,2.472421,15.558032,,7.291192,,8.713469,18.510715,22.437555,16.8121
